"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"05-Nov-2020","     9874.35","     9941.50","     9857.25","     9935.35","     1733351157","        53703.48"
"06-Nov-2020","     9965.05","    10044.90","     9951.20","    10033.50","     1791087196","        57008.44"
"09-Nov-2020","    10137.30","    10183.50","    10100.45","    10176.35","     1683044676","        54391.93"
"10-Nov-2020","    10252.80","    10277.00","    10181.65","    10269.00","     2334227426","        80161.14"
"11-Nov-2020","    10308.50","    10378.05","    10233.35","    10356.50","     2188064608","        79448.30"
"12-Nov-2020","    10334.75","    10367.85","    10294.55","    10342.70","     2196575093","        61167.55"
"13-Nov-2020","    10324.10","    10394.15","    10293.25","    10387.20","     1792270638","        55479.36"
"14-Nov-2020","    10470.90","    10476.55","    10415.95","    10440.35","      604089340","         8601.92"
"17-Nov-2020","    10543.25","    10543.85","    10459.60","    10524.00","     2506791685","        64233.10"
"18-Nov-2020","    10516.75","    10594.95","    10491.50","    10588.35","     2500354034","        65628.68"
"19-Nov-2020","    10522.90","    10633.15","    10453.60","    10477.50","     2687307622","        73318.26"
"20-Nov-2020","    10514.85","    10583.75","    10456.95","    10560.55","     2575894539","        68455.05"
"23-Nov-2020","    10642.85","    10661.25","    10567.45","    10635.95","     2656757191","        67314.73"
"24-Nov-2020","    10698.30","    10749.35","    10686.50","    10733.60","     2423524030","        63133.74"
"25-Nov-2020","    10794.40","    10804.10","    10556.20","    10574.95","     2732592059","        63753.78"
"26-Nov-2020","    10611.05","    10694.75","    10531.90","    10674.05","     2081231455","        58109.53"
"27-Nov-2020","    10703.25","    10751.00","    10670.20","    10719.05","     4521358657","       144321.35"
"01-Dec-2020","    10803.25","    10850.15","    10734.30","    10835.15","     2708250078","        59806.83"
"02-Dec-2020","    10856.25","    10866.15","    10755.90","    10858.15","     2782310120","        63042.83"
"03-Dec-2020","    10936.75","    10936.75","    10871.80","    10893.60","     2734427441","        67472.66"
"04-Dec-2020","    10934.65","    10990.20","    10888.95","    10978.85","     2681966380","        67182.80"
"07-Dec-2020","    10994.15","    11078.35","    10982.75","    11070.25","     2437379648","        63038.15"
"08-Dec-2020","    11112.60","    11136.80","    11008.40","    11088.65","     3179015833","        64598.31"
"09-Dec-2020","    11147.55","    11201.75","    11143.45","    11181.20","     3173850711","        57626.51"
"10-Dec-2020","    11156.90","    11156.90","    11060.20","    11141.35","     2666432957","        57222.47"
