Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
11-Sep-2017,8789.3,8830.4,8782.55,8810.95,1006086791.00,22011.95
12-Sep-2017,8854.85,8894.2,8833.75,8890.65,1045080121.00,23883.01
13-Sep-2017,8900.75,8928.1,8853.1,8866.85,1172292947.00,25575.13
14-Sep-2017,8894.75,8918.7,8865.9,8884.95,1003472637.00,24154.96
15-Sep-2017,8864,8906.8,8839.25,8887.6,1226220397.00,28818.11
18-Sep-2017,8932.9,8963.8,8931.8,8946.9,999454413.00,21463.34
19-Sep-2017,8967.8,8970.1,8930.1,8951.75,1204891820.00,23563.11
20-Sep-2017,8970.35,8976.75,8932.7,8938.4,1102051851.00,24154.92
21-Sep-2017,8942,8957.55,8845.9,8911.2,1082100764.00,25269.92
22-Sep-2017,8886.7,8887.05,8726.25,8738,1072099176.00,25501.76
25-Sep-2017,8737.85,8738.05,8574.8,8638.3,1149350952.00,25165.98
26-Sep-2017,8641.1,8677.5,8592.9,8654.6,945400108.00,22034.03
27-Sep-2017,8700.35,8700.35,8502.4,8520.95,986807681.00,23465.33
28-Sep-2017,8529.15,8571.95,8476.3,8557.1,1387103711.00,35007.40
29-Sep-2017,8597.8,8653.5,8586.5,8600,995209534.00,23078.52
03-Oct-2017,8689.75,8691.9,8640.8,8662.4,850197251.00,20241.86
04-Oct-2017,8687.8,8725.85,8658.3,8706.85,848300831.00,19321.10
05-Oct-2017,8721.75,8746.15,8699.75,8706.45,866180324.00,19281.99
06-Oct-2017,8729.95,8793.4,8729,8787.4,1005988143.00,22740.21
09-Oct-2017,8799.8,8824.75,8774.65,8798.3,1012519492.00,19622.65
10-Oct-2017,8823.45,8848.6,8816.55,8836.4,1009077831.00,21045.91
11-Oct-2017,8865.75,8886.8,8760.65,8792.4,1163303168.00,25703.76
12-Oct-2017,8818.6,8895.7,8784.65,8890.05,956776714.00,23111.51
13-Oct-2017,8916.65,8954.65,8913.95,8937.2,1071879544.00,25466.18
16-Oct-2017,8974.25,9000.1,8937.65,8985.25,980766312.00,25033.06
17-Oct-2017,8988.75,9011.1,8972.8,9002.35,950649385.00,23920.15
18-Oct-2017,8991.65,9005.9,8957.05,8984.65,928564469.00,25299.06
19-Oct-2017,8992.95,8994.8,8915.1,8937.65,225141929.00,4517.75
23-Oct-2017,8961.95,8998.2,8922.75,8972.9,1021686193.00,24815.02
24-Oct-2017,9002.7,9017.9,8973.7,8993.8,1063577888.00,25054.86
25-Oct-2017,9089.5,9103,9017.8,9065.15,2292503631.00,50227.74
26-Oct-2017,9067.2,9115.15,9047.4,9106.75,2042280627.00,48173.64
27-Oct-2017,9128.85,9136.45,9094.5,9104.45,1355835315.00,33072.25
30-Oct-2017,9137.55,9177.2,9132.15,9165.1,1191683655.00,28746.81
31-Oct-2017,9173.95,9175.5,9130.95,9153.6,1372829081.00,30136.99
01-Nov-2017,9203.95,9249.15,9201.05,9234.85,1464564035.00,33581.73
02-Nov-2017,9243.3,9264.1,9217.6,9237.75,1267259167.00,29357.64
03-Nov-2017,9272.1,9272.15,9219.7,9260.65,1413631994.00,29616.31
06-Nov-2017,9254.3,9305.75,9242.25,9273.1,1249656789.00,29194.62
07-Nov-2017,9303.15,9309.65,9152.65,9169.55,1451998463.00,34949.57
08-Nov-2017,9183.9,9201.2,9097.6,9117.55,1186397653.00,30651.65
09-Nov-2017,9169.65,9183.2,9087.2,9147.3,1130286885.00,29104.22
10-Nov-2017,9144.75,9178.4,9100.35,9154.95,1247207133.00,31562.10
13-Nov-2017,9163.05,9171.15,9075.8,9082.45,1330201411.00,26686.81
14-Nov-2017,9085.7,9106.95,9042,9051.5,1216705088.00,29666.35
15-Nov-2017,9039.85,9043.15,8949,8973.75,1219382635.00,26260.59
16-Nov-2017,9005.1,9078.6,8993.9,9065,1221663943.00,23721.08
17-Nov-2017,9161.8,9185.5,9125.15,9137.1,1206402749.00,27054.43
20-Nov-2017,9143.5,9169.95,9122.35,9161.9,1061690750.00,23065.43
21-Nov-2017,9192.05,9215.85,9166.4,9185.4,1237309899.00,27344.99
22-Nov-2017,9210.85,9219.95,9161.75,9195.7,1129292073.00,24272.40
23-Nov-2017,9212.35,9226.75,9164.3,9207.4,1033933438.00,23738.09
24-Nov-2017,9226.75,9254.5,9221,9246.05,1035001531.00,22970.38
27-Nov-2017,9228.2,9272.85,9212.95,9267.5,1059038357.00,22242.82
28-Nov-2017,9266.3,9286.85,9234.8,9254.3,1182769487.00,26121.16
29-Nov-2017,9265.5,9280.65,9231.65,9244.7,1019145474.00,22916.06
30-Nov-2017,9220.35,9220.35,9143.4,9154.5,1643950428.00,44152.71
01-Dec-2017,9191.45,9209.15,9046.7,9060.4,1037720864.00,23569.91
04-Dec-2017,9106.7,9110.85,9023.6,9059.35,857318976.00,21154.85
05-Dec-2017,9052.45,9074.95,8995,9056.6,882455387.00,21535.54
06-Dec-2017,9034.85,9050.95,8981.95,8988.55,889910341.00,21580.34
07-Dec-2017,9005.75,9114.4,9005.55,9103.05,933101820.00,22706.71
08-Dec-2017,9136.6,9197.05,9135.4,9190.55,1248039463.00,26089.57
11-Dec-2017,9232.25,9241.15,9205.2,9231.9,960990608.00,20688.28
12-Dec-2017,9237.15,9237.6,9149.35,9156.5,904014636.00,22666.41
13-Dec-2017,9155.85,9197.55,9078.8,9101.8,1063023269.00,22881.64
14-Dec-2017,9135.25,9150.25,9043.85,9133.65,883761151.00,22002.27
15-Dec-2017,9217.8,9242.85,9207.6,9216.75,989518565.00,28386.79
18-Dec-2017,9162.55,9318.65,9000.4,9270.85,1128813348.00,28138.61
19-Dec-2017,9300.85,9367.05,9297.75,9360.45,992227965.00,26102.29
20-Dec-2017,9386.65,9398.95,9351,9363.45,1466191902.00,28643.77
21-Dec-2017,9391.3,9399.75,9364.3,9387.75,1846250978.00,27409.58
22-Dec-2017,9408.75,9440.2,9402.25,9431.5,1387631080.00,25145.69
26-Dec-2017,9452,9477.4,9427.9,9470.35,1567278225.00,24304.22
27-Dec-2017,9478.15,9493.85,9413.25,9438.25,1970967173.00,26701.94
28-Dec-2017,9450.25,9481.1,9425.8,9435.85,2441596557.00,35238.84
29-Dec-2017,9456.8,9496.4,9454.65,9490.65,2597015761.00,28913.98
01-Jan-2018,9500.2,9518.9,9421.7,9434.5,2171735968.00,22625.76
02-Jan-2018,9474.1,9487.8,9377.3,9417.85,2065375329.00,25787.49
03-Jan-2018,9455.55,9483.35,9424.1,9439.35,1576728062.00,26590.52
04-Jan-2018,9468.1,9511.85,9441.9,9505.75,1874416120.00,28786.25
05-Jan-2018,9536.75,9577.3,9529.95,9573.45,2006289691.00,31475.27
08-Jan-2018,9608.15,9645.75,9606.5,9639.25,1577796110.00,29971.89
09-Jan-2018,9661.1,9669.45,9607.7,9640.75,1590169011.00,29096.27
10-Jan-2018,9655.75,9658.8,9593.5,9630.6,1557613787.00,29338.81
11-Jan-2018,9635.9,9669.3,9614.65,9650.3,1385662650.00,28407.94
12-Jan-2018,9681.85,9689.75,9583.2,9665.2,1648586794.00,30735.84
15-Jan-2018,9700.95,9743.65,9690.9,9699.85,1341829208.00,27703.28
16-Jan-2018,9720.1,9720.35,9598.05,9612.6,1658788331.00,32000.04
17-Jan-2018,9612.1,9696.4,9536.2,9686.6,1740052244.00,33074.71
18-Jan-2018,9761.1,9769.8,9605.4,9646.8,1796086424.00,37384.18
19-Jan-2018,9658.4,9733.5,9625.1,9723.1,1306864004.00,29068.05
22-Jan-2018,9721.45,9793.4,9710.95,9787.3,1266204411.00,31599.24
23-Jan-2018,9816.4,9885.25,9814.65,9877.2,1514186830.00,37693.35
24-Jan-2018,9865.7,9895,9825.25,9853.9,1370955781.00,37908.92
25-Jan-2018,9866.85,9866.85,9780.35,9810,1641340147.00,41723.48
29-Jan-2018,9829,9868.4,9806.05,9819.45,1145846658.00,31393.93
30-Jan-2018,9809.95,9810,9729.15,9743.05,1365727226.00,29546.92
31-Jan-2018,9716.7,9746.05,9648.15,9697.9,1261966039.00,33152.25
01-Feb-2018,9717.3,9764.35,9551.55,9687.05,1440471757.00,36921.88
02-Feb-2018,9606.1,9611.35,9392.9,9409.8,1886182270.00,42875.72
05-Feb-2018,9254.55,9367.55,9221.05,9344.4,1468748844.00,33313.72
06-Feb-2018,8985.8,9265.9,8968.5,9190.55,1543401650.00,35661.14
07-Feb-2018,9300.15,9306.8,9181.7,9206.35,1238961894.00,29997.76
08-Feb-2018,9246.05,9365.75,9220.35,9322.6,1231116102.00,29125.53
09-Feb-2018,9167,9272.05,9155,9251.1,1175715193.00,26370.11
12-Feb-2018,9314.3,9362.3,9296.6,9348.45,1206344529.00,26678.86
14-Feb-2018,9397.8,9399.8,9292.85,9326.7,1388569834.00,30149.22
15-Feb-2018,9360.45,9399.4,9293.35,9323.6,1247763594.00,28020.57
16-Feb-2018,9369.25,9386,9212.2,9235.6,1141022586.00,25689.17
19-Feb-2018,9265,9265.25,9091.75,9159.95,1198868597.00,25429.48
20-Feb-2018,9171.2,9207.35,9135.7,9151.05,1058005168.00,23474.64
21-Feb-2018,9205.1,9205.4,9129.35,9167.6,988130044.00,25847.37
22-Feb-2018,9133.9,9160.6,9119.3,9138.5,1341924549.00,34065.30
23-Feb-2018,9165.45,9257.5,9157.1,9251.35,1221133270.00,28534.37
26-Feb-2018,9291.05,9338.2,9280.8,9332.65,1210833249.00,25452.13
27-Feb-2018,9360.9,9374.9,9289.25,9302.25,1164669549.00,25029.00
28-Feb-2018,9244.5,9290.2,9213.85,9261.9,1396255082.00,32665.91
01-Mar-2018,9254.4,9297.4,9215.8,9225.35,1034789604.00,23673.80
05-Mar-2018,9202.1,9202.2,9104.15,9136.1,1138805061.00,25369.04
06-Mar-2018,9191.45,9214.45,9013.45,9039.8,1189843238.00,26830.54
07-Mar-2018,9025.1,9029.95,8924.7,8936.85,1460121772.00,27663.02
08-Mar-2018,8992.4,9021.65,8898.9,9000.7,1399984518.00,27068.10
09-Mar-2018,9032.55,9051.4,8972.5,8986.4,-,-
12-Mar-2018,9053.7,9130.4,9034.25,9121.75,1269013539.00,24436.38
13-Mar-2018,9102.7,9194.35,9096.2,9157.9,1544582081.00,41125.61
14-Mar-2018,9126.9,9158.2,9091.45,9151.55,1300650655.00,24246.19
15-Mar-2018,9151.35,9177.95,9122.65,9133.9,1382804144.00,23972.44
16-Mar-2018,9127.8,9128.5,8991.85,9004.45,1777873123.00,37328.12
19-Mar-2018,9026.4,9032.3,8879.3,8894.2,1232942854.00,24473.58
20-Mar-2018,8854,8945.35,8847.8,8920.45,1232378014.00,24791.21
21-Mar-2018,8970.85,9015.65,8929.65,8949.1,-,-
22-Mar-2018,8961.95,8991.7,8897.3,8904,1201574282.00,24675.55
23-Mar-2018,8765.65,8815.55,8744.5,8800.8,1397594381.00,28742.85
26-Mar-2018,8795.05,8923.05,8765.85,8914.35,1363187865.00,27222.32
27-Mar-2018,8968.35,8995.35,8938.9,8978.1,1204690946.00,25766.58
28-Mar-2018,8940.2,8953.9,8899,8912.1,1591782321.00,37247.19
